Company,Record_ID,Snapshot_Month,Month_Name,Year,Quarter,Region,Country,Account_ID,Account_Name,Customer_Segment,Plan_Tier,Signup_Date,Account_Status,Seats_Licensed,MRR (Monthly Recurring Revenue),ARR (Annual Recurring Revenue),New_MRR (Monthly Recurring Revenue),Expansion_MRR (Monthly Recurring Revenue),Contraction_MRR (Monthly Recurring Revenue),Churned_MRR (Monthly Recurring Revenue),Net_MRR_Change (Monthly Recurring Revenue),CAC_USD (Customer Acquisition Cost),Marketing_Channel,Activation_Status,Days_to_Activation,Monthly_Logins,Feature_Adoption_Score,Support_Tickets,NPS_Score (Net Promoter Score),Churn_Reason
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801617,2026-03,Mar-2026,2026,Q1,Europe,France,ACC00151,BoldVentures #0151,SMB,Growth,2025-11-01,Active,16,264.97,3179.64,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,6.4,16.2,3,-2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801652,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00154,CoreVentures #0154,Mid-Market,Professional,2025-04-01,Churned (This Month),20,0.0,0.0,0.0,0.0,0.0,-739.89,-739.89,0.0,Outbound Sales,Activated,24.0,0.0,0.0,0,,Company Shutdown/Downsizing
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801657,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00155,GridLabs #0155,Mid-Market,Professional,2025-11-01,Active,28,818.67,9824.04,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,3.0,16.0,52.8,2,26.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801670,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00157,PrimeDynamics #0157,SMB,Growth,2025-10-01,Active,16,329.86,3958.32,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Not Activated,,0.0,9.4,1,2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801677,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00158,WaveDynamics #0158,Mid-Market,Professional,2025-12-01,Active,32,1645.8,19749.6,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,3.0,16.8,64.3,4,6.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801691,2026-03,Mar-2026,2026,Q1,APAC,Australia,ACC00159,RapidGroup #0159,SMB,Starter,2025-05-01,Active,3,161.88,1942.56,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,12.5,93.6,2,33.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801706,2026-03,Mar-2026,2026,Q1,Europe,France,ACC00161,BoldDynamics #0161,SMB,Starter,2025-07-01,Active,4,141.18,1694.16,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Not Activated,,0.0,27.2,6,0.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801711,2026-03,Mar-2026,2026,Q1,Europe,France,ACC00162,OrbitWorks #0162,SMB,Starter,2026-02-01,Active,1,75.48,905.76,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,20.0,19.5,81.1,0,73.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801727,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00166,CoreSolutions #0166,SMB,Growth,2025-12-01,Active,3,137.88,1654.56,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,19.5,85.2,4,13.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801744,2026-03,Mar-2026,2026,Q1,Europe,Germany,ACC00168,NovaDigital #0168,SMB,Starter,2025-11-01,Active,2,105.29,1263.48,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,4.0,24.5,79.0,2,43.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801754,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00169,SparkSolutions #0169,SMB,Growth,2025-09-01,Active,15,328.59,3943.08,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,21.5,78.3,2,62.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801762,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00170,SilverGroup #0170,Mid-Market,Professional,2025-11-01,Active,35,1500.24,18002.88,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,9.0,16.8,46.5,4,-24.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801772,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00171,RapidStudio #0171,SMB,Starter,2025-09-01,Active,5,113.55,1362.6,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,20.9,71.2,1,54.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801782,2026-03,Mar-2026,2026,Q1,Europe,UK,ACC00172,LineSolutions #0172,SMB,Starter,2025-08-01,Active,3,105.36,1264.32,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,11.0,11.9,49.8,3,72.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801803,2026-03,Mar-2026,2026,Q1,Europe,France,ACC00174,NorthTechnologies #0174,SMB,Starter,2025-04-01,Active,2,99.44,1193.28,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Not Activated,,14.8,47.1,3,0.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801818,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00175,OrbitNetworks #0175,Enterprise,Enterprise,2025-04-01,Active,205,6574.91,78898.92,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,9.0,17.7,39.7,1,70.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801828,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00176,NovaTechnologies #0176,SMB,Starter,2025-09-01,Active,1,93.84,1126.08,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,0.0,26.0,4,-10.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801843,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00177,PrimeVentures #0177,Mid-Market,Professional,2025-04-01,Active,76,1875.91,22510.92,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,2.0,27.3,59.6,1,22.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801857,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00179,CoreIndustries #0179,Mid-Market,Growth,2025-08-01,Active,10,415.01,4980.12,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Not Activated,,0.0,22.6,1,-7.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801875,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00181,CoreGlobal #0181,Enterprise,Enterprise,2025-08-01,Churned (This Month),396,0.0,0.0,0.0,0.0,0.0,-8994.15,-8994.15,0.0,Partner/Reseller,Activated,1.0,0.0,0.0,0,,Competitor Switch
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801884,2026-03,Mar-2026,2026,Q1,Europe,UK,ACC00182,SwiftWorks #0182,SMB,Growth,2025-07-01,Active,4,204.18,2450.16,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,4.0,17.6,61.4,1,23.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801894,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00183,LineSolutions #0183,SMB,Starter,2025-09-01,Active,4,125.43,1505.16,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,0.0,9.6,4,9.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801903,2026-03,Mar-2026,2026,Q1,APAC,Australia,ACC00184,WaveIndustries #0184,SMB,Starter,2025-10-01,Active,2,140.83,1689.96,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,13.0,8.4,72.9,2,49.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801941,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00186,NovaGlobal #0186,SMB,Growth,2025-03-01,Active,5,138.73,1664.76,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,2.0,15.8,71.7,5,51.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801955,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00188,SilverNetworks #0188,SMB,Starter,2025-07-01,Active,1,85.66,1027.92,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,8.0,10.3,80.1,1,37.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801964,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00189,PeakStudio #0189,SMB,Growth,2025-10-01,Active,19,334.1,4009.2,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,15.4,55.0,1,49.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS801991,2026-03,Mar-2026,2026,Q1,APAC,India,ACC00193,PrimeStudio #0193,SMB,Starter,2025-10-01,Active,1,49.78,597.36,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,11.0,16.5,70.7,2,36.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802028,2026-03,Mar-2026,2026,Q1,APAC,India,ACC00196,SilverNetworks #0196,Enterprise,Enterprise,2024-12-01,Active,222,6274.82,75297.84,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,21.7,43.7,1,1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802036,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00197,CrestNetworks #0197,SMB,Growth,2025-11-01,Churned (This Month),4,0.0,0.0,0.0,0.0,0.0,-237.07,-237.07,0.0,Referral,Activated,4.0,0.0,0.0,0,,Lack of Usage
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802057,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00199,LineWorks #0199,SMB,Starter,2024-10-01,Active,4,87.16,1045.92,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Not Activated,,9.6,34.1,3,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802067,2026-03,Mar-2026,2026,Q1,Europe,Germany,ACC00200,SilverGlobal #0200,Mid-Market,Growth,2025-09-01,Active,4,289.17,3470.04,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,17.9,83.1,0,26.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802074,2026-03,Mar-2026,2026,Q1,APAC,India,ACC00201,TrueGroup #0201,Mid-Market,Growth,2025-12-01,Active,7,183.0,2196.0,0.0,30.61,0.0,0.0,30.61,0.0,Partner/Reseller,Activated,1.0,22.0,79.9,0,39.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802092,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00202,CoreLabs #0202,Mid-Market,Growth,2025-01-01,Active,16,569.2,6830.4,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,8.0,28.5,46.5,1,55.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802140,2026-03,Mar-2026,2026,Q1,Europe,France,ACC00206,BoldGroup #0206,Enterprise,Professional,2024-07-01,Active,124,5804.29,69651.48,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,24.6,50.2,1,1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802150,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00207,CoreIndustries #0207,SMB,Starter,2025-09-01,Active,1,90.38,1084.56,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,26.0,89.7,1,34.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802162,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00208,SwiftVentures #0208,Mid-Market,Professional,2025-07-01,Active,47,1416.36,16996.32,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,15.7,41.6,1,-5.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802171,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00209,TrueTechnologies #0209,Mid-Market,Professional,2025-10-01,Active,14,496.81,5961.72,0.0,0.0,-150.2,0.0,-150.2,0.0,Outbound Sales,Activated,4.0,12.1,82.0,1,-32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802181,2026-03,Mar-2026,2026,Q1,APAC,India,ACC00210,NorthStudio #0210,Mid-Market,Professional,2025-09-01,Active,39,737.19,8846.28,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,19.7,55.4,0,31.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802188,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00211,RapidTechnologies #0211,Mid-Market,Professional,2025-11-01,Churned (This Month),9,0.0,0.0,0.0,0.0,0.0,-557.38,-557.38,0.0,Referral,Activated,2.0,0.0,0.0,0,,Lack of Usage
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802191,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00212,PrimeGroup #0212,SMB,Growth,2026-01-01,Active,4,180.02,2160.24,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,21.0,27.9,37.9,1,36.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802206,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00213,SwiftWorks #0213,SMB,Growth,2025-04-01,Active,14,263.49,3161.88,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,1.0,18.6,57.3,1,37.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802211,2026-03,Mar-2026,2026,Q1,Europe,UK,ACC00214,BoldPartners #0214,Mid-Market,Professional,2026-02-01,Active,60,1689.23,20270.76,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,7.9,61.8,2,-32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802240,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00216,TrueAnalytics #0216,Enterprise,Enterprise,2024-11-01,Active,326,13050.81,156609.72,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,14.9,80.1,1,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802266,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00219,NorthPartners #0219,Mid-Market,Professional,2025-10-01,Active,41,1873.21,22478.52,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Not Activated,,2.0,2.4,2,27.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802272,2026-03,Mar-2026,2026,Q1,Europe,France,ACC00220,ClearGroup #0220,SMB,Growth,2026-01-01,Active,7,339.03,4068.36,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,10.3,28.8,3,-19.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802281,2026-03,Mar-2026,2026,Q1,Europe,Germany,ACC00221,PeakAnalytics #0221,SMB,Starter,2025-09-01,Active,1,67.63,811.56,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,20.8,59.4,0,37.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802331,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00224,BrightWorks #0224,Mid-Market,Growth,2024-06-01,Active,15,408.76,4905.12,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,2.0,12.7,63.4,0,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802344,2026-03,Mar-2026,2026,Q1,Europe,Germany,ACC00225,SilverLabs #0225,SMB,Growth,2025-06-01,Active,6,178.61,2143.32,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,4.0,10.7,51.6,2,33.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802351,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00226,SilverDynamics #0226,Mid-Market,Professional,2025-12-01,Active,20,736.95,8843.4,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,19.8,68.5,0,12.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802359,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00227,PeakGlobal #0227,Enterprise,Enterprise,2025-11-01,Active,204,8768.26,105219.12,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,15.9,85.3,1,-2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802370,2026-03,Mar-2026,2026,Q1,APAC,Australia,ACC00228,NorthDynamics #0228,Mid-Market,Professional,2025-08-01,Active,26,591.9,7102.8,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,21.4,58.2,0,32.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802391,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00229,PeakWorks #0229,Enterprise,Enterprise,2024-10-01,Active,206,10817.6,129811.2,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,17.3,59.5,1,80.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802420,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00231,SwiftWorks #0231,Enterprise,Professional,2024-04-01,Active,172,4149.7,49796.4,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,22.0,9.4,30.2,1,57.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802424,2026-03,Mar-2026,2026,Q1,Europe,Germany,ACC00232,RapidSystems #0232,SMB,Growth,2026-03-01,Active,10,480.56,5766.72,480.56,0.0,0.0,0.0,480.56,573.24,Content/Inbound,Activated,1.0,9.3,45.5,1,21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802439,2026-03,Mar-2026,2026,Q1,Europe,UK,ACC00233,OrbitDynamics #0233,SMB,Growth,2025-04-01,Active,9,151.81,1821.72,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,8.0,17.0,44.9,1,22.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802442,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00234,VertexSolutions #0234,SMB,Starter,2026-02-01,Active,1,89.2,1070.4,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,3.0,16.9,59.4,1,-21.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802456,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00235,ClearDynamics #0235,SMB,Starter,2025-05-01,Active,8,165.89,1990.68,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,7.9,64.4,0,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802471,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00236,TrueSolutions #0236,Mid-Market,Professional,2025-04-01,Active,42,993.37,11920.44,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,4.0,24.5,51.4,1,84.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802477,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00237,BlueStudio #0237,SMB,Growth,2026-01-01,Active,8,443.31,5319.72,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,4.0,21.5,93.5,1,80.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802486,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00238,OrbitLabs #0238,Enterprise,Enterprise,2025-10-01,Active,242,10535.39,126424.68,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,4.0,24.5,79.3,0,92.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802497,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00239,ClearWorks #0239,SMB,Starter,2025-08-01,Active,2,88.24,1058.88,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,4.0,28.0,76.3,3,0.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802506,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00240,LineWorks #0240,SMB,Starter,2025-10-01,Active,6,102.96,1235.52,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Not Activated,,1.2,21.5,3,6.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802521,2026-03,Mar-2026,2026,Q1,Europe,UK,ACC00242,OrbitGlobal #0242,Mid-Market,Professional,2025-09-01,Active,24,992.52,11910.24,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,2.0,19.0,88.3,1,52.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802538,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00243,WaveGroup #0243,Mid-Market,Growth,2025-02-01,Active,16,325.55,3906.6,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,24.7,52.8,3,7.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802559,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00244,LineGlobal #0244,Mid-Market,Professional,2024-10-01,Active,58,2518.43,30221.16,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,22.6,84.2,0,1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802584,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00245,OrbitTechnologies #0245,SMB,Starter,2024-06-01,Active,1,68.7,824.4,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,12.9,66.5,1,-2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802593,2026-03,Mar-2026,2026,Q1,LATAM,Brazil,ACC00246,GridGroup #0246,Enterprise,Enterprise,2025-10-01,Active,486,7316.27,87795.24,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,3.0,10.6,59.7,2,38.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802601,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00247,GridTechnologies #0247,Mid-Market,Professional,2025-11-01,Active,12,669.95,8039.4,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,1.0,21.7,83.1,1,31.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802606,2026-03,Mar-2026,2026,Q1,LATAM,Mexico,ACC00248,NovaGroup #0248,Mid-Market,Professional,2026-02-01,Active,34,1610.59,19327.08,0.0,0.0,-287.52,0.0,-287.52,0.0,Referral,Not Activated,,1.1,44.2,2,-3.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802616,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00250,GridSystems #0250,SMB,Starter,2026-02-01,Active,3,119.1,1429.2,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,1.0,12.6,69.0,3,20.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802652,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00254,SilverDigital #0254,SMB,Starter,2025-10-01,Active,4,121.51,1458.12,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Activated,1.0,21.5,61.8,0,28.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802676,2026-03,Mar-2026,2026,Q1,North America,Canada,ACC00256,BrightDynamics #0256,SMB,Growth,2025-04-01,Active,9,483.01,5796.12,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Activated,2.0,17.4,48.1,0,-2.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802691,2026-03,Mar-2026,2026,Q1,North America,USA,ACC00258,BoldWorks #0258,Enterprise,Professional,2025-07-01,Active,26,1149.73,13796.76,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,14.8,64.1,2,66.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS802697,2026-03,Mar-2026,2026,Q1,APAC,Singapore,ACC00260,TrueSolutions #0260,Enterprise,Professional,2026-03-01,Active,27,1312.04,15744.48,1312.04,0.0,0.0,0.0,1312.04,473.88,Content/Inbound,Activated,1.0,15.9,69.1,0,75.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800023,2026-04,Apr-2026,2026,Q2,LATAM,Brazil,ACC00002,SwiftDigital #0002,Mid-Market,Professional,2025-11-01,Active,95,1748.23,20978.76,0.0,0.0,0.0,0.0,0.0,0.0,Paid Search/Ads,Activated,4.0,26.2,52.9,2,1.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800036,2026-04,Apr-2026,2026,Q2,Europe,Germany,ACC00003,BlueSolutions #0003,Mid-Market,Growth,2025-06-01,Active,4,187.81,2253.72,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Not Activated,,13.9,29.0,1,-18.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800049,2026-04,Apr-2026,2026,Q2,Europe,Germany,ACC00005,NovaWorks #0005,SMB,Starter,2025-12-01,Active,3,116.62,1399.44,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,12.0,13.4,67.7,4,42.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800061,2026-04,Apr-2026,2026,Q2,North America,Canada,ACC00006,CoreVentures #0006,Mid-Market,Growth,2025-07-01,Active,7,180.39,2164.68,0.0,0.0,0.0,0.0,0.0,0.0,Outbound Sales,Not Activated,,3.0,5.5,2,0.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800072,2026-04,Apr-2026,2026,Q2,LATAM,Mexico,ACC00007,WaveSolutions #0007,Mid-Market,Professional,2025-08-01,Active,66,1341.07,16092.84,0.0,0.0,0.0,0.0,0.0,0.0,Organic Search,Activated,1.0,22.3,83.3,2,44.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800101,2026-04,Apr-2026,2026,Q2,LATAM,Brazil,ACC00009,VertexGroup #0009,Mid-Market,Growth,2025-04-01,Active,4,156.97,1883.64,0.0,0.0,0.0,0.0,0.0,0.0,Content/Inbound,Not Activated,,1.3,0.0,3,-7.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800124,2026-04,Apr-2026,2026,Q2,LATAM,Mexico,ACC00010,ClearStudio #0010,SMB,Starter,2024-08-01,Active,3,95.07,1140.84,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,3.0,17.7,76.3,1,48.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800141,2026-04,Apr-2026,2026,Q2,LATAM,Brazil,ACC00011,VertexSystems #0011,Mid-Market,Professional,2025-02-01,Active,88,2222.95,26675.4,0.0,0.0,0.0,0.0,0.0,0.0,Partner/Reseller,Activated,4.0,2.3,70.0,0,60.0,
CloudPeak SaaS Inc. (Fictional Dummy Company),SAAS800147,2026-04,Apr-2026,2026,Q2,APAC,Singapore,ACC00012,GridIndustries #0012,Enterprise,Enterprise,2026-01-01,Active,493,10706.35,128476.2,0.0,0.0,0.0,0.0,0.0,0.0,Referral,Activated,11.0,18.5,65.1,0,86.0,
